"Title","PMID"
"Chasing the desire: An investigation on the role of craving, time perspective, and alcohol use in adolescent gambling.","32745945"
"Testing the transdiagnostic hypothesis of inhibitory control deficits in addictions: An experimental study on gambling disorder.","32554838"
"Pharmacological and Psychosocial Treatment of Adults With Gambling Disorder: A Meta-Review.","31651561"
"Relating neural processing of reward and loss prospect to risky decision-making in individuals with and without Gambling Disorder.","31485192"
"Neurocognitive dysfunction in problem gamblers with co-occurring antisocial personality disorder.","28528231"
"Efficacy of a Voluntary Self-exclusion Reinstatement Tutorial for Problem Gamblers.","33486640"
"The Role of Narcissism, Hyper-competitiveness and Maladaptive Coping Strategies on Male Adolescent Regular Gamblers: Two Mediation Models.","32974858"
"The Gambling Symptom Assessment Scale (G-SAS): a reliability and validity study.","19200607"
"Are there clinical, psychopathological and therapy outcomes correlates associated with self-exclusion from gambling?","37243745"
"Buying-shopping disorder, emotion dysregulation, coping and materialism: a comparative approach with gambling patients and young people and adolescents.","32643498"
"The Associations Between Maladaptive Personality Traits, Craving, Alcohol Use, and Adolescent Problem Gambling: An Italian Survey Study.","31300930"
"Striatal ups or downs? Neural correlates of monetary reward anticipation, cue reactivity and their interaction in alcohol use disorder and gambling disorder.","37133998"
"Making Change: Attempts to Reduce or Stop Gambling in a General Population Sample of People Who Gamble.","36061299"
"Is Empathy Associated with Gambling and Its Addiction? A Scoping Review of Empirical Studies.","35618858"
"Changes in gambling behaviour and related problems in clients seeking help in outpatient addiction care: Results from a 36-month follow-up study in Bavaria.","34319902"
"Gambling disorder seeking treatment patients and tobacco use in relation to clinical profiles.","33203595"
"The β-adrenoceptor blocker propranolol ameliorates compulsive-like gambling behaviour in a rodent slot machine task: implications for iatrogenic gambling disorder.","30019362"
"A Spanish Validation of the Canadian Adolescent Gambling Inventory (CAGI).","28223961"
"Striatal dopamine D₂/D₃ receptor binding in pathological gambling is correlated with mood-related impulsivity.","22776462"
"Gambling severity predicts midbrain response to near-miss outcomes.","20445043"
"From symptoms to neurobiology: pathological gambling in the light of the new classification in DSM-5.","25359489"
"Targeting the glutamatergic system to treat pathological gambling: current evidence and future perspectives.","25013755"
"Who Seeks Treatment When Medicine Opens the Door to Pathological Gambling Patients-Psychiatric Comorbidity and Heavy Predominance of Online Gambling.","29238309"
"Estimating the prevalence of problem gambling among older adults in Singapore.","23850433"
"Treatment of compulsive sexual behaviour with naltrexone and serotonin reuptake inhibitors: two case studies.","12131605"
"Qualitative Experience of Self-Exclusion Programs: A Scoping Review.","36900993"
"Case Study Demonstration of the Potential Acceptability and Effectiveness of a Novel Telehealth Treatment for People Experiencing Gambling Harm.","36498347"
"Gambling disorder and dissociative features: A systematic review and meta-analysis.","33646797"
"Feasibility of Brief Screening for At-Risk Gambling in Consumer Credit Counseling.","30783865"
"The Effectiveness of Sinking Lid Policies in Reducing Gambling Expenditure.","34436733"
"Disruption of Reward Processing in Addiction : An Image-Based Meta-analysis of Functional Magnetic Resonance Imaging Studies.","28146248"
"Family-based association analysis of serotonin genes in pathological gambling disorder: evidence of vulnerability risk in the 5HT-2A receptor gene.","22740152"
"Gender differences in pathological gamblers seeking medication treatment.","11788920"
"Comparative Analysis of Potential Risk Factors for at-Risk Gambling, Problem Gambling and Gambling Disorder among Current Gamblers-Results of the Austrian Representative Survey 2015.","29312056"
"Comorbidity Patterns Among Patients With Opioid Use Disorder and Problem Gambling: ADHD Status Predicts Class Membership.","30999811"
"Imaging the Gambling Brain.","27503450"
"Subjective and Cardiovascular Responses to an Acute Laboratory Gambling Task in Men and Women.","35733803"
"Gambling Behaviour: Prevalence, Risk Factors and Relation with Acculturation in 2007-2018 North Cyprus Adult Household Surveys.","33515175"
"Social strain, couple dynamics and gender differences in gambling problems: evidence from Chinese married couples.","25452063"
"Methods of assessing craving to gamble: a narrative review.","22121917"
"Casino gambling increases heart rate and salivary cortisol in regular gamblers.","11074233"
"Noninvasive stimulation of the ventromedial prefrontal cortex modulates rationality of human decision-making.","36418381"
"[Examination of the Young maladaptive schemes in a group of Gamblers Anonymous].","23429338"
"The genetics of addiction-a translational perspective.","22806211"
"Drug-Induced Gambling Disorder: Epidemiology, Neurobiology, and Management.","36611111"
"An empirical investigation of the Pathways Model of problem gambling through the conjoint use of self-reports and behavioural tasks.","35947492"
"Gambling and Gambling Problem Perception Questionnaire as a tool to evaluate professionals' attitudes towards problem gamblers and training programmes in Japan.","36452443"
"Neurochemistry of response inhibition and interference in gambling disorder: a preliminary study of γ-aminobutyric acid (GABA+) and glutamate-glutamine (Glx).","33752778"
"Moderator effect of sex in the clustering of treatment-seeking patients with gambling problems.","32125659"
"Treatment of Gambling Disorders.","24904757"
"GPR52 agonists attenuate ropinirole-induced preference for uncertain outcomes.","33119328"
"Kindling of the basolateral or central nucleus of the amygdala increases suboptimal choice in a rat gambling task and increases motor impulsivity in risk-preferring animals.","32991928"
"On the Processes Underlying the Relationship Between Alexithymia and Gambling Severity.","28866795"
"Altered hierarchical organization between empathy and gambling networks in disordered gamblers.","36846215"
"Five-year follow-up on a sample of gamblers: predictive factors of relapse.","33793415"
"Emotion regulation in emerging adult gamblers and its mediating role with depressive symptomology.","31398594"
"Impulsivity moderates the effects of dopamine D2 and mixed D1-D2 antagonists in individuals with gambling disorder.","31219367"
"Increased motor impulsivity in a rat gambling task during chronic ropinirole treatment: potentiation by win-paired audiovisual cues.","30706098"
"Gambling-related cognitive distortions predict level of function among US veterans seeking treatment for gambling disorders.","29457672"
"Substance use and addictive disorders in DSM-5 and ICD 10 and the draft ICD 11.","28459730"
"Prevalence of Pathological Gambling among Alcohol Addicts in Outpatient Treatment in the City of Zagreb: a Cross-Sectional Study.","30267528"
"Impaired Awareness of Problem and Pathological Gambling: A Review.","31863419"
"Associations between Problematic Gambling, Gaming, and Internet Use: A Cross-Sectional Population Survey.","31662945"
"A Reliability Generalization Meta-analysis of the South Oaks Gambling Screen (SOGS).","34297680"
"Prevalence and Possible Predictors of Gambling Disorder in a Sample of Students in the Healthcare Professions.","36612781"
"Distinct motivations to seek out information in healthy individuals and problem gamblers.","34312367"
"An Exploratory Study of Relationships Among Five-Factor Personality Measures and Forms of Gambling in Adults With and Without Probable Pathological Gambling.","30382456"
"Impulsivity, alexithymia and dissociation among pathological gamblers in different therapeutic settings: A multisample comparison study.","28029440"
"Betting on Illusory Patterns: Probability Matching in Habitual Gamblers.","25921650"
"Examination of proposed DSM-5 changes to pathological gambling in a helpline sample.","23797951"
"Sensation seeking in a community sample of French gamblers: Comparison between strategic and non-strategic gamblers.","28135641"
"Psychometric properties of the Barratt Impulsiveness Scale in patients with gambling disorders, hypersexuality, and methamphetamine dependence.","24314714"
"Psychopathology of addiction: Can the SCL90-based five-dimensional structure differentiate Heroin Use Disorder from a non-substance-related addictive disorder such as Gambling Disorder?","29371875"
"[The new types of addiction].","19899381"
"Gambling in patients with major depressive disorder is associated with an elevated risk of Suicide: Insights from 12-years of Nationwide inpatient sample data.","33676161"
"Development of Gambling Behaviour and Its Relationship with Perceived Social Support: A Longitudinal Study of Young Adult Male Gamblers.","37058216"
"Responsible Gambling Telephone Intervention to High-Risk Gamblers by a State-Owned Gambling Operator in Sweden: Study Protocol for a Study on Effectiveness, User Satisfaction, and Acceptability.","33561040"
"The role of affect-driven impulsivity in gambling cognitions: A convenience-sample study with a Spanish version of the Gambling-Related Cognitions Scale.","28118729"
"Exploring the Occurrence and Procedure of Addiction in Sports Lottery: A Case Study.","35794759"
"Dopamine D₁ receptors and nonlinear probability weighting in risky choice.","21147996"
"""It's the Attraction of Winning That Draws You in""-A Qualitative Investigation of Reasons and Facilitators for Videogame Loot Box Engagement in UK Gamers.","34068271"
"Is there such a thing as gambling dual disorder? Preliminary evidence and clinical profiles.","36516511"
"Increased risk for developing gambling disorder under the treatment with pramipexole, ropinirole, and aripiprazole: A nationwide register study in Sweden.","34061895"
"Internet-based cognitive behavior therapy for problem gambling in routine care: protocol for a non-randomized pilot and feasibility trial.","32699645"
"Heart rate variability and interoceptive accuracy predict impaired decision-making in Gambling Disorder.","34591785"
"Initial validation of a transdiagnostic compulsivity questionnaire: the Cambridge-Chicago Compulsivity Trait Scale.","29730994"
"Neuroimaging of reward mechanisms in Gambling disorder: an integrative review.","30214041"
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","26751569"
"The Role of Prospection in Steep Temporal Reward Discounting in Gambling Addiction.","26379558"
"Linking empathy to visuospatial perspective-taking in gambling addiction.","28161613"
"Culture and age influences upon gambling and problem gambling.","29531980"
"Expanding the definition of addiction: DSM-5 vs. ICD-11.","27151528"
"Neuroscience in gambling policy and treatment: an interdisciplinary perspective.","28219609"
"""Wanting,"" ""liking,"" and their relation to consciousness.","26651179"
"Predictors of pathological gambling severity taking gender differences into account.","23183847"
"Does size matter? An examination of problem gamblers' skin conductance responses to large and small magnitude rewards.","28555873"
"Damage to insula abolishes cognitive distortions during simulated gambling.","24711387"
"Validating the gambling functional assessment--revised in a United kingdom sample.","23283635"
"Materialism, Financial Motives and Gambling: Examination of an Unexplored Relationship.","30341557"
"Pathological Gambling Associated With Aripiprazole or Dopamine Replacement Therapy: Do Patients Share the Same Features? A Review.","26658263"
"Brain Network Underlying Executive Functions in Gambling and Alcohol Use Disorders: An Activation Likelihood Estimation Meta-Analysis of fMRI Studies.","32517334"
"A latent class analysis of DSM-IV pathological gambling criteria in a nationally representative British sample.","20488550"
"Co-occurring Disordered Gambling Among Treatment-Seekers at a Community Outpatient Addiction Clinic.","27466071"
"A Comparison of Online Versus Offline Gambling Harm in Portuguese Pathological Gamblers: An Empirical Study.","30416402"
"Pathological Gambling in Parkinson's disease: Autonomic measures supporting impaired decision-making.","29888425"
"Attentional bias in non-problem gamblers, problem gamblers, and abstinent pathological gamblers: An experimental study.","27455353"
"The association between gambling pathology and personality disorders.","18295235"
"Obsessive-compulsive, harm-avoidance and persistence tendencies in patients with gambling, gaming, compulsive sexual behavior and compulsive buying-shopping disorders/concerns.","36587418"
"Co-occurrence of alcohol use disorder and behavioral addictions: relevance of impulsivity and craving.","25630963"
"Gambling and COVID-19: Initial Findings from a UK Sample.","34104123"
"Getting a grip on problem gambling: what can neuroscience tell us?","24904328"
"Individual strategies in the rat gambling task are related to voluntary alcohol intake, but not sexual behavior, and can be modulated by naltrexone.","36569617"
"Delay Discounting in Gambling Disorder: Implications in Treatment Outcome.","35329937"
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.","34321880"
"Using the Risk-Return Model to Explain Gambling Disorder Symptoms in Youth: An Empirical Investigation with Italian Adolescents.","33389431"
"Non-invasive brain stimulation targets and approaches to modulate gambling-related decisions: A systematic review.","32987305"
"Designing and Evaluating the Validity and Reliability of the Persian Gambling Disorder Screening Questionnaire.","31321008"
"Understanding gambling in the United Kingdom: A qualitative study on the experiences of gamblers' families.","36949903"
"Substance and Behavioral Addictions among American Indian and Alaska Native Populations.","35270667"
"Understanding Online Voluntary Self-Exclusion in Gambling: An Empirical Study Using Account-Based Behavioral Tracking Data.","33669540"
"The Janus-Faced Role of Gambling Flow in Addiction Issues.","28263680"
"Experience of LGBTQIA2S+ populations with gambling during the COVID-19 pandemic: protocol for a mixed-methods study.","36754562"
"Measuring treatment outcomes in gambling disorders: a systematic review.","28891116"
"A cross-cultural study of gambling disorder: a comparison between women from Brazil and the United States.","27111699"
"Exploring the Gaps in Programming for Men and Women with a Gambling Disorder in the Correctional System in Canada.","34009039"
"What is in a name? Is food addiction a misnomer?","28262131"
"Emergent response allocation and outcome ratings in slot machine gambling.","21517137"
"[Detecting and Treating Comorbid Disorders in First-Episode Psychosis: A Lever for Recovery].","35617503"
"Assessment of Criteria for Specific Internet-use Disorders (ACSID-11): Introduction of a new screening instrument capturing ICD-11 criteria for gaming disorder and other potential Internet-use disorders.","35394924"
"[Problematic gambling and criminal responsibility].","32928533"
"Engineered highs: Reward variability and frequency as potential prerequisites of behavioural addiction.","36701907"
"Client Views of Contingency Management in Gambling Treatment: A Thematic Analysis.","36554983"
"Derived transformation of children's pregambling game playing.","21541176"
"The proxy effect: gender and gambling problem trajectories of iowa gambling treatment program participants.","16838101"
"A Descriptive Study of Gambling Among Emerging Adult Males in French-Speaking Switzerland.","24584952"
"Congruence couple therapy for alcohol use and gambling disorders with comorbidities (part I): Outcomes from a randomized controlled trial.","36217243"
"A Within-Subject Pilot Feasibility Study of a Gambling Specific SBIRT Intervention Delivered in an Urban HIV/Primary Clinic.","33978876"
"Pre-clinical models of reward deficiency syndrome: A behavioral octopus.","32360413"
"Problem gambling and gaming in elite athletes.","30140727"
"Naltrexone: A Pan-Addiction Treatment?","27401883"
"Nicotine dependence and psychiatric and substance use comorbidities in a sample of American Indian male veterans.","18845405"
"Neuropsychological characteristics and personality traits in pathological gambling.","18408650"
"Familial influences on gambling behavior: an analysis of 3359 twin pairs.","9926543"
"Individual differences and predictors of general awareness in problem gambling.","36183686"
"Is gambling disorder associated with impulsivity traits measured by the UPPS-P and is this association moderated by sex and age?","27810546"
"Predictors of Outcome among Pathological Gamblers Receiving Cognitive Behavioral Group Therapy.","25832435"
"Gambling behavior of Louisiana students in grades 6 through 12.","10647140"
"18-Item Version of the Short Gambling Harm Screen (SGHS-18): Validation of Screen for Assessing Gambling-Related Harm among Finnish Population.","34770071"
"Tilt in Online Poker: Loss of Control and Gambling Disorder.","32668576"
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","30483191"
"Personality biomarkers of pathological gambling: A machine learning study.","29080669"
"Current suicidal ideation in treatment-seeking individuals in the United Kingdom with gambling problems.","28570912"
"Impulsivity, implicit attitudes and explicit cognitions, and alcohol dependence as predictors of pathological gambling.","27614152"
"No Significant Changes in Addictive and Problematic Behaviors During the COVID-19 Pandemic and Related Lockdowns: A Three-Wave Longitudinal Study.","35496258"
"Reliability assessment of temporal discounting measures in virtual reality environments.","33782424"
"Cognitive Remediation Interventions for Gambling Disorder: A Systematic Review.","29255433"
"""Death drive"" scientifically reconsidered: Not a drive but a collection of trauma-induced auto-addictive diseases.","36248574"
"Impulse control and related disorders in Parkinson's disease.","29972423"
"Why do young adults gamble online? A qualitative study of motivations to transition from social casino games to online gambling.","28890860"
"Late life gambling: the attitudes and behaviors of older adults.","14634305"
"Usefulness and validity of the modified Addiction Severity Index: A focus on alcohol, drugs, tobacco, and gambling.","26110463"
"Target identification and validation in brain reward dysfunction.","25541474"
"Self-reported gambling problems and digital traces.","25415375"
"The Economic Burden of Pathological Gambling and Co-occurring Mental Health and Substance Use Disorders.","29068825"
"The stock market as a casino: Associations between stock market trading frequency and problem gambling.","34587115"
"Association between religiosity or spirituality and internet addiction: A systematic review.","36530734"
"[Increase in the level of orexin receptor 1 (OX1R) mRNA in the brain structures of rats prone to impulsivity in behavior].","34730554"
"Development of a gambling addictive behavior scale for adolescents in Korea.","23377591"
"Exploring the Precipitating Events and Gambling-Related Activities that Prompt Problem Gamblers and Spouses/Cohabitants to Contact a Gambling Helpline.","37074619"
"Internet-Based Delivery of Cognitive Behaviour Therapy Compared to Monitoring, Feedback and Support for Problem Gambling: A Randomised Controlled Trial.","28124288"
"Development and validation of the Gambling Follow-up Scale, Self-Report version: an outcome measure in the treatment of pathological gambling.","27828667"
"Punding in non-demented Parkinson's disease patients: Relationship with psychiatric and addiction spectrum comorbidity.","26944176"
"Debate: Behavioural addictions and technology use - risk and policy recommendations for problematic online gambling and gaming.","33426713"
"Pharmacological evidence of a cholinergic contribution to elevated impulsivity and risky decision-making caused by adding win-paired cues to a rat gambling task.","33573446"
"Are Comorbid Disorders Associated with Changes in Gambling Activity? A Longitudinal Study of Younger and Older Subjects with DSM-IV Pathological Gambling.","33475936"
"Shared microstructural features of behavioral and substance addictions revealed in areas of crossing fibers.","28367515"
"Intergenerational Childhood Maltreatment in Persons with DSM-IV Pathological Gambling and Their First-Degree Relatives.","26749583"
"Comfort for uncertainty in pathological gamblers: a fMRI study.","25277841"
"Offline and Online Gambling in a Swiss Emerging-Adult Male Population.","35133536"
"Comparing public perceptions of substance addictions and behavioural addictions.","33487493"
"Slot machine gambling and testosterone: Evidence for a ""winner-loser"" effect?","30475015"
"Profiles of childhood adversities in pathological gamblers - A latent class analysis.","29428814"
"Pathological gambling in Parkinson's disease: what are the risk factors and what is the role of impulsivity?","27623191"
"Should pathological gambling and obesity be considered addictive disorders? A factor analytic study in a nationally representative sample.","25769392"
"A hierarchy of gambling disorders in the community.","14651495"
"Do the Consequences Experienced by the People in the Life of a Problem Gambler Differ Based on the Nature of Their Relationship with the Gambler?","34286413"
"How does routinely delivered cognitive-behavioural therapy for gambling disorder compare to ""gold standard"" clinical trial?","29226494"
"How can we conceptualize behavioural addiction without pathologizing common behaviours?","28198052"
"Gambling disorder: a side effect of an off-label prescription of baclofen-literature review.","28073872"
"Online Gambling-Related Harm: Findings from the Study on the Prevalence, Behavior and Characteristics of Gamblers in Spain.","32686040"
"Doing It for the Money: The Relationship Between Gambling and Money Attitudes Among College Students.","29978327"
"A preliminary adaptation of the Problem Gambling Severity Index for Indigenous Australians: internal reliability and construct validity.","25091075"
"Naltrexone and Disulfiram Treatment Response in Veterans With Alcohol Dependence and Co-Occurring Problem-Gambling Features.","29345864"
"The Potential Role of the Early Maladaptive Schema in Behavioral Addictions Among Late Adolescents and Young Adults.","32038394"
"Problem gambling among people with first-episode psychosis: protocol for a prospective multicenter cohort study.","37098506"
"Gray Matter Volume Differences in Impulse Control and Addictive Disorders-An Evidence From a Sample of Heterosexual Males.","32690426"
"Associations between loot box use, problematic gaming and gambling, and gambling-related cognitions.","31030176"
"Gambling participation, gambling habits, gambling-related harm, and opinions on gambling advertising in Finland in 2016.","32934528"
"Public Stigma Across Addictive Behaviors: Casino Gambling, eSports Gambling, and Internet Gaming.","29627881"
"Cognitive distortions and gambling near-misses in Internet Gaming Disorder: A preliminary study.","29346434"
"Development and validation of the Pachinko/Pachi-Slot Playing Ambivalence Scale.","28573085"
"Fantasy sports, real money: exploration of the relationship between fantasy sports participation and gambling-related problems.","24926906"
"ISMP Adverse Drug Reactions: Pregabalin-Induced Stuttering Nitroglycerine-Induced Bradycardia Progressing to Asystole Minocycline-Induced DRESS Leading to Liver Transplantation and Type 1 Diabetes Increased Risk of Vertebral Fractures in Women Receiving Thiazide or Loop Diuretics Gambling Disorder and Impulse Control Disorder with Aripiprazole.","28515502"
"Gambling in COVID-19 Lockdown in the UK: Depression, Stress, and Anxiety.","33569018"
"Neurocognitive and clinical correlates of gambling behavior based on mode of gambling.","27901515"
"Physiological responses to near-miss outcomes and personal control during simulated gambling.","21516368"
"Addiction and dependence in DSM-V.","21477226"
"Gambling in nursing students of the University of Palermo.","32266367"
"Harmonizing Screening for Gambling Problems in Epidemiological Surveys - Development of the Rapid Screener for Problem Gambling (RSPG).","27348558"
"Craving for Gambling Predicts Income-Generating Offenses: A Pathways Model of a Japanese Prison Population.","31446551"
"How should severity be determined for the DSM-5 proposed classification of Hypersexual Disorder?","26690616"
"Personality traits of problem gamblers with and without alcohol dependence.","25864135"
"Gambling Behavior and Risk Factors in Preadolescent Students: A Cross Sectional Study.","31293468"
"Amphetamine primes motivation to gamble and gambling-related semantic networks in problem gamblers.","14571257"
"Trends and patterns in UK treatment seeking gamblers: 2000-2015.","30248548"
"Inside the virtual casino: a prospective longitudinal study of actual Internet casino gambling.","18434382"
"Autism and gambling: A systematic review, focusing on neurocognition.","36738812"
"[Inclusion of gaming disorder as a behavioral addiction in ICD-11].","34974738"
"Problem gambling and associated mental health concerns in elite athletes: a narrative review.","31151953"
"Competing Motivations: Proactive Response Inhibition Toward Addiction-Related Stimuli in Quitting-Motivated Individuals.","29067545"
"Preventing Harmful Internet Use-Related Addiction Problems in Europe: A Literature Review and Policy Options.","32471093"
"Addiction severity pattern associated with adult and childhood Attention Deficit Hyperactivity Disorder (ADHD) in patients with addictions.","27842945"
"The interaction between gambling activities and modes of access: a comparison of Internet-only, land-based only, and mixed-mode gamblers.","25305656"
"Role of Gambling in Payback Failure in Consumer Credit-Data from a Large Body of Material Regarding Consumer Loan Recipients in Sweden.","32340111"
"Beneficial and detrimental effects of genetic explanations for addiction.","29058960"
"Gaming disorder: Its delineation as an important condition for diagnosis, management, and prevention.","28816494"
"Skewed by Cues? The Motivational Role of Audiovisual Stimuli in Modelling Substance Use and Gambling Disorders.","26531068"
"The Relationship Between Childhood Trauma, Pathological Dissociation, and Behavioral Addictions in Young Adults: Findings from a Cross-Sectional Study.","36814178"
"Use of machine learning to classify adult ADHD and other conditions based on the Conners' Adult ADHD Rating Scales.","33139794"
"The Metacognitions about Gambling Questionnaire: Development and psychometric properties.","29353763"
"Prevalence and Correlates of Problem Gambling in a Representative Sample of Norwegian 17-Year-Olds.","24619792"
"COVID-19 and resultant restrictions on gambling behaviour.","36341942"
"Problem Gambling and Problem Gaming in Elite Athletes: a Literature Review.","34867124"
"Gambling-Like Day Trading During the COVID-19 Pandemic - Need for Research on a Pandemic-Related Risk of Indebtedness and Mental Health Impact.","34381392"
"Clinical neuropsychiatric considerations regarding nonsubstance or behavioral addictions.","29302225"
"Effects of optimism on gambling in the rat slot machine task.","26698397"
"Investigating Adolescents' Video Gaming and Gambling Activities, and Their Relationship With Behavioral, Emotional, and Social Difficulties: Protocol for a Multi-Informant Study.","35212638"
"Comorbid Axis I-disorders among subjects with pathological, problem, or at-risk gambling recruited from the general population in Germany: results of the PAGE study.","23962739"
"Efficacy of a Self-Help Treatment for At-Risk and Pathological Gamblers.","28905166"
"Investigating Veterans' Pre-, Peri-, and Post-Deployment Experiences as Potential Risk Factors for Problem Gambling.","27156377"
"Impulsivity and Stress Response in Pathological Gamblers During the Trier Social Stress Test.","28316029"
"Religiosity and Chance Beliefs in Persons with DSM-IV Pathological Gambling Enrolled in a Longitudinal Follow-Up Study.","31115747"
"A latent class analysis of pathological-gambling criteria among high school students: associations with gambling, risk and health/functioning characteristics.","25275877"
"Differential item functioning of pathological gambling criteria: an examination of gender, race/ethnicity, and age.","20623329"
"Zoned in or zoned out? Investigating immersion in slot machine gambling using mobile eye-tracking.","31746072"
"Reconsidering the roots, structure, and implications of gambling motives: An integrative approach.","30794642"
"Exposure to and engagement with gambling marketing in social media: Reported impacts on moderate-risk and problem gamblers.","26828642"
"Trait gambling cognitions predict near-miss experiences and persistence in laboratory slot machine gambling.","22804705"
"Exploring the experience of Gamblers Anonymous meetings during COVID-19: a qualitative study.","34421284"
"Gambling Behaviors in Adolescent Male and Female Regular and Non-Regular Gamblers: A Study of Central Italian Adolescents.","33047208"
"Gender by Preferred Gambling Activity in Treatment Seeking Problem Gamblers: A Comparison of Subgroup Characteristics and Treatment Outcomes.","27113730"
"Gambling prevalence rates among immigrants: a multigenerational examination.","25462658"
"Test of a potential causal influence of earlier age of gambling initiation on gambling involvement and disorder: a multilevel discordant twin design.","24635489"
"Contextualising over-engagement in work: Towards a more global understanding of workaholism as an addiction.","26165458"
"Unguided Chatbot-Delivered Cognitive Behavioural Intervention for Problem Gamblers Through Messaging App: A Randomised Controlled Trial.","32162075"
"Resting state low-frequency fluctuations in prefrontal cortex reflect degrees of harm avoidance and novelty seeking: an exploratory NIRS study.","24381545"
"Non-problem gamblers show the same cognitive distortions while playing slot machines as problem gamblers, with no loss of control and reduced reality control, though - An experimental study on gambling.","37284469"
"Gambling in Sub-Saharan Africa: Traditional Forms and Emerging Technologies.","36312763"
"A national survey of online gambling behaviours.","30501670"
"Understanding use of consumer protection tools among Internet gambling customers: Utility of the Theory of Planned Behavior and Theory of Reasoned Action.","31522130"
"Sociodemographic predictors of latent class membership of problematic and disordered gamblers.","29532001"
"[Gambling and Gaming disorders and physical health of players: A critical review of the literature].","31767247"
"Impulsivity profiles in pathological slot machine gamblers.","29625378"
"COVID-19 Related Distress in Gambling Disorder.","33732173"
"Personality Disorders, Impulsiveness, and Novelty Seeking in Persons with DSM-IV Pathological Gambling and Their First-Degree Relatives.","25424057"
"Gambling and self-reported changes in gambling during COVID-19 in web survey respondents in Denmark.","34337174"
"Impact of COVID-19 on Online Gambling - A General Population Survey During the Pandemic.","33101137"
"Screening for Gambling Disorder in VA Primary Care Behavioral Health: A Pilot Study.","32783750"
"Interest in inducements: A psychophysiological study on sports betting advertising.","31760104"
"Prevalence, risk factors, and psychosocial adjustment of problematic gambling in adolescents: Results from two representative German samples.","29865866"
"Age-related physical and psychological vulnerability as pathways to problem gambling in older adults.","29486572"
"Cortical thickness abnormalities in trichotillomania: international multi-site analysis.","28664230"
"How Anticipated and Experienced Stigma Can Contribute to Self-Stigma: The Case of Problem Gambling.","28270787"
"Roles of ""Wanting"" and ""Liking"" in Motivating Behavior: Gambling, Food, and Drug Addictions.","26407959"
"Risk Gambling and Personality: Results from a Representative Swedish Sample.","24880745"
"[Substance-related and addictive disorders in the DSM-5].","24571817"
"Does gambling differ in people with a minority sexual orientation?","36716473"
"Separating problem gambling behaviors and negative consequences: Examining the factor structure of the PGSI.","36174423"
"Who becomes addicted and to what? psychosocial predictors of substance and behavioral addictive disorders.","32562935"
"The paradoxical relationship between emotion regulation and gambling-related cognitive biases.","31381598"
"Attachment and behavioral addictions in adolescents: The mediating and moderating role of coping strategies.","31087666"
"Cognitive neuroscience can support public health approaches to minimise the harm of 'losses disguised as wins' in multiline slot machines.","30276920"
"The experience of high-frequency gambling behavior of older adult females in the United Kingdom: An interpretative phenomenological analysis.","27716021"
"Understanding gambling related harm: a proposed definition, conceptual framework, and taxonomy of harms.","26818137"
"Obesity and gambling: neurocognitive and clinical associations.","25346399"
"Brain networks alterations in cocaine use and gambling disorders during emotion regulation.","35460545"
"Problem Gambling 'Fuelled on the Fly'.","34444355"
"Spanish validation of the Problem Gambling Severity Index: A confirmatory factor analysis with sports bettors.","30264603"
"The specificity of attentional biases by type of gambling: An eye-tracking study.","29385164"
"Using Opinions and Knowledge to Identify Natural Groups of Gambling Employees.","25082398"
"An overview of digital and online strategies to reduce gambling harm.","32246884"
"Problem gambling subtypes based on psychological distress, alcohol abuse and impulsivity.","25119420"
"Systematic Review of Preventive Programs for Reducing Problem Gambling Behaviors Among Young Adults.","31168687"
"Gambling and family: A two-way relationship.","29280399"
"Addiction-related genes in gambling disorders: new insights from parallel human and pre-clinical models.","25266122"
"[The gambling industry: a public health perspective.].","32536686"
"Probability discounting and gambling: a meta-analysis.","30047179"
"A Measure to Assess Illness Awareness in Problem Gambling: Gambling Awareness and Insight Scale (GAS).","34169396"
"Treatment of pathological gambling - integrative systemic model.","25751445"
"An Overview of Structural Characteristics in Problematic Video Game Playing.","28845381"
"Genetic and Environmental Influences on Gambling: A Meta-Analysis of Twin Studies.","29259572"
"Identifying #addiction concerns on twitter during the COVID-19 pandemic: A text mining analysis.","32970973"
"Childhood use of coin pusher and crane grab machines, and adult gambling: A conceptual replication of Newall et al. (2021).","36602763"
"Telescoping and gender differences in high-risk gambling: Loss limit behavior in a population of electronic gaming machine players.","35727312"
"Addictive behaviors and healthcare renunciation for economic reasons in a French population-based sample.","28818639"
"""I see myself"": Craving imagery among individuals with addictive disorders.","35382704"
"The role of dopaminergic and serotonergic transmission in the processing of primary and monetary reward.","32392573"
"Fortnite microtransaction spending was associated with peers' purchasing behaviors but not gaming disorder symptoms.","31978759"
"Personality profiles of substance and behavioral addictions.","29547799"
"Unpacking the public stigma of problem gambling: The process of stigma creation and predictors of social distancing.","27513611"
"Compulsive buying disorder clustering based on sex, age, onset and personality traits.","27234176"
"Excessive trading, a gambling disorder in its own right? A case study on a French disordered gamblers cohort.","26712561"
"Alcohol and Substance Use Disorders Diagnostic Criteria Changes and Innovations in ICD-11: An Overview.","36760319"
"An integrative review of research on gambling and domestic and family violence: Fresh perspectives to guide future research.","36312076"
